"Phy","fixer","num_introduced","total_area_introduced","total_area_native","lat_native","abs_lat_native","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff"
"Pterocarpus officinalis",1,0,0,4.79e+12,5.78049149,5.78049149,0,0,"Pterocarpus officinalis","Pterocarpus officinalis","Wikispecies",0.988,2,TRUE
"Pterocarpus osun",1,0,0,4.33e+12,1.00510765,1.00510765,0,1,"Pterocarpus osun","Pterocarpus osun","Wikispecies",0.988,2,TRUE
"Pterocarpus rohrii",1,0,0,1.44e+13,2.23793588,2.23793588,0,2,"Pterocarpus rohrii","Pterocarpus rohrii","Wikispecies",0.988,2,TRUE
"Pterocarpus rotundifolius",1,0,0,9.82e+12,-17.97922925,17.97922925,0,2,"Pterocarpus rotundifolius","Pterocarpus rotundifolius","Wikispecies",0.988,2,TRUE
"Pterocarpus santalinoides",0,0,0,1.22e+13,-1.15147825,1.15147825,0,3,"Pterocarpus santalinoides","Pterocarpus santalinoides","Wikispecies",0.988,2,TRUE
"Pterocarpus santalinus",1,2,1.02e+11,3.31e+12,18.42824841,18.42824841,0,2,"Pterocarpus santalinus","Pterocarpus santalinus","Wikispecies",0.988,2,TRUE
"Pterocarpus soyauxii",1,0,0,5.84e+12,0.26381152,0.26381152,0,3,"Pterocarpus soyauxii","Pterocarpus soyauxii","Wikispecies",0.988,2,TRUE
"Pterodon abruptus",0,0,0,8.12e+11,-10.91822043,10.91822043,0,0,"Pterodon abruptus","Pterodon abruptus","Wikispecies",0.988,2,TRUE
"Pterodon emarginatus",0,0,0,4.66e+12,-3.96193951,3.96193951,0,4,"Pterodon emarginatus","Pterodon emarginatus","Wikispecies",0.988,2,TRUE
"Pterogyne nitens",0,1,8.24e+11,1.05e+13,-18.33684594,18.33684594,0,2,"Pterogyne nitens","Pterogyne nitens","Wikispecies",0.988,2,TRUE
"Pterolobium stellatum",0,0,0,1.29e+13,-3.23047737,3.23047737,0,0,"Pterolobium stellatum","Pterolobium stellatum","Wikispecies",0.988,2,TRUE
"Ptycholobium biflorum",1,0,0,5.29e+12,-21.57866224,21.57866224,0,0,"Ptycholobium biflorum","Ptycholobium biflorum","Wikispecies",0.988,2,TRUE
"Ptycholobium contortum",1,0,0,3.64e+12,-23.20152251,23.20152251,0,0,"Ptycholobium contortum","Ptycholobium contortum","Wikispecies",0.988,2,TRUE
"Ptycholobium plicatum",1,0,0,8.12e+12,2.75053485,2.75053485,0,0,"Ptycholobium plicatum","Ptycholobium plicatum","Wikispecies",0.988,2,TRUE
"Pueraria montana",1,11,4.68e+12,9.76e+12,1.22280551,1.22280551,0,7,"Pueraria montana","Pueraria montana","Wikispecies",0.988,2,TRUE
"Pueraria phaseoloides",1,25,1.67e+13,8.37e+12,7.92125254,7.92125254,0,6,"Pueraria phaseoloides","Pueraria phaseoloides","Encyclopedia of Life",0.988,2,TRUE
"Pueraria stricta",1,0,0,1.79e+12,20.19012656,20.19012656,0,0,"Pueraria stricta","Pueraria stricta","Wikispecies",0.988,2,TRUE
"Pueraria tuberosa",1,0,0,6.56e+12,25.68613222,25.68613222,0,5,"Pueraria tuberosa","Pueraria tuberosa","Wikispecies",0.988,2,TRUE
"Pueraria wallichii",1,0,0,1.45e+12,26.10025842,26.10025842,0,2,"Pueraria wallichii","Pueraria wallichii","Wikispecies",0.988,2,TRUE
"Pultenaea acerosa",1,0,0,1.21e+12,-31.4539516,31.4539516,0,0,"Pultenaea acerosa","Pultenaea acerosa","Wikispecies",0.988,2,TRUE
"Pultenaea altissima",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea altissima","Pultenaea altissima","Wikispecies",0.988,2,TRUE
"Pultenaea blakelyi",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Pultenaea blakelyi","Pultenaea blakelyi","Wikispecies",0.988,2,TRUE
"Pultenaea capitellata",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea capitellata","Pultenaea capitellata","Wikispecies",0.988,2,TRUE
"Pultenaea daphnoides",1,1,1.15e+11,3.81e+12,-34.81475557,34.81475557,0,0,"Pultenaea daphnoides","Pultenaea daphnoides","Wikispecies",0.988,2,TRUE
"Pultenaea densifolia",1,0,0,1.21e+12,-31.4539516,31.4539516,0,0,"Pultenaea densifolia","Pultenaea densifolia","Wikispecies",0.988,2,TRUE
"Pultenaea elliptica",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Pultenaea elliptica","Pultenaea elliptica","Union 4",0.988,2,TRUE
"Pultenaea flexilis",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea flexilis","Pultenaea flexilis","Wikispecies",0.988,2,TRUE
"Pultenaea foliolosa",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Pultenaea foliolosa","Pultenaea foliolosa","Encyclopedia of Life",0.988,2,TRUE
"Pultenaea involucrata",1,0,0,9.84e+11,-30.10453814,30.10453814,0,0,"Pultenaea involucrata","Pultenaea involucrata","Wikispecies",0.988,2,TRUE
"Pultenaea largiflorens",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Pultenaea largiflorens","Pultenaea largiflorens","Wikispecies",0.988,2,TRUE
"Pultenaea laxiflora",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Pultenaea laxiflora","Pultenaea laxiflora","Wikispecies",0.988,2,TRUE
"Pultenaea microphylla",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea microphylla","Pultenaea microphylla","Wikispecies",0.988,2,TRUE
"Pultenaea myrtoides",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea myrtoides","Pultenaea myrtoides","Wikispecies",0.988,2,TRUE
"Pultenaea ochreata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Pultenaea ochreata","Pultenaea ochreata","Wikispecies",0.988,2,TRUE
"Pultenaea paleacea",1,0,0,2.83e+12,-34.37258831,34.37258831,0,0,"Pultenaea paleacea","Pultenaea paleacea","Wikispecies",0.988,2,TRUE
"Pultenaea procumbens",1,0,0,1.03e+12,-33.25127933,33.25127933,0,0,"Pultenaea procumbens","Pultenaea procumbens","Wikispecies",0.988,2,TRUE
"Pultenaea prostrata",1,0,0,1.28e+12,-36.69836819,36.69836819,0,0,"Pultenaea prostrata","Pultenaea prostrata","Wikispecies",0.988,2,TRUE
"Pultenaea reticulata",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Pultenaea reticulata","Pultenaea reticulata","Wikispecies",0.988,2,TRUE
"Pultenaea retusa",1,0,0,2.76e+12,-26.80239184,26.80239184,0,0,"Pultenaea retusa","Pultenaea retusa","Wikispecies",0.988,2,TRUE
"Pultenaea scabra",1,0,0,2.01e+12,-31.74043124,31.74043124,0,0,"Pultenaea scabra","Pultenaea scabra","Wikispecies",0.988,2,TRUE
"Pultenaea stipularis",1,0,0,8.02e+11,-32.17021086,32.17021086,0,0,"Pultenaea stipularis","Pultenaea stipularis","Wikispecies",0.988,2,TRUE
"Pultenaea tenuifolia",1,0,0,3.81e+12,-34.71005178,34.71005178,0,0,"Pultenaea tenuifolia","Pultenaea tenuifolia","Wikispecies",0.988,2,TRUE
"Pultenaea teretifolia",1,0,0,9.84e+11,-30.10453814,30.10453814,0,0,"Pultenaea teretifolia","Pultenaea teretifolia","Encyclopedia of Life",0.988,2,TRUE
"Pultenaea verruculosa",1,0,0,2.53e+12,-25.46607155,25.46607155,0,0,"Pultenaea verruculosa","Pultenaea verruculosa","Wikispecies",0.988,2,TRUE
"Pultenaea villosa",1,0,0,2.53e+12,-25.79163463,25.79163463,0,0,"Pultenaea villosa","Pultenaea villosa","Wikispecies",0.988,2,TRUE
"Pycnospora lutescens",1,0,0,2.54e+13,11.5893745,11.5893745,0,0,"Pycnospora lutescens","Pycnospora lutescens","Wikispecies",0.988,2,TRUE
"Rafnia amplexicaulis",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia amplexicaulis","Rafnia amplexicaulis","Wikispecies",0.988,2,TRUE
"Rafnia angulata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia angulata","Rafnia angulata","Wikispecies",0.988,2,TRUE
"Rafnia axillaris",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia axillaris","Rafnia axillaris","Encyclopedia of Life",0.988,2,TRUE
"Rafnia capensis",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia capensis","Rafnia capensis","Wikispecies",0.988,2,TRUE
"Rafnia crassifolia",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia crassifolia","Rafnia crassifolia","Wikispecies",0.988,2,TRUE
"Rafnia cuneifolia",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia cuneifolia","Rafnia cuneifolia","Encyclopedia of Life",0.988,2,TRUE
"Rafnia diffusa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia diffusa","Rafnia diffusa","National Center for Biotechnology Information",0.988,2,TRUE
"Rafnia elliptica",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia elliptica","Rafnia elliptica","Wikispecies",0.988,2,TRUE
"Rafnia opposita",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia opposita","Rafnia opposita","Encyclopedia of Life",0.988,2,TRUE
"Rafnia ovata",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia ovata","Rafnia ovata","Wikispecies",0.988,2,TRUE
"Rafnia racemosa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia racemosa","Rafnia racemosa","Wikispecies",0.988,2,TRUE
"Rafnia triflora",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rafnia triflora","Rafnia triflora","Wikispecies",0.988,2,TRUE
"Ramirezella strobilophora",1,0,0,1.28e+11,12.839712,12.839712,0,0,"Ramirezella strobilophora","Ramirezella strobilophora","Wikispecies",0.988,2,TRUE
"Requienia pseudosphaerosperma",1,0,0,4.05e+12,-23.84985133,23.84985133,1,0,"Requienia pseudosphaerosperma","Requienia pseudosphaerosperma","Wikispecies",0.988,2,TRUE
"Requienia sphaerosperma",1,0,0,4.81e+12,-22.35530843,22.35530843,1,0,"Requienia sphaerosperma","Requienia sphaerosperma","Wikispecies",0.988,2,TRUE
"Retama monosperma",1,4,1.08e+13,4.23e+12,31.79177941,31.79177941,0,1,"Retama monosperma","Retama monosperma","Wikispecies",0.988,2,TRUE
"Retama raetam",1,2,1.44e+12,8.04e+12,30.77954673,30.77954673,0,1,"Retama raetam","Retama raetam","Wikispecies",0.988,2,TRUE
"Retama sphaerocarpa",1,2,2.89e+12,3.46e+12,34.66170169,34.66170169,0,0,"Retama sphaerocarpa","Retama sphaerocarpa","Wikispecies",0.988,2,TRUE
"Rhynchosia acuminatissima",1,0,0,7.22e+12,-1.91238069,1.91238069,0,0,"Rhynchosia acuminatissima","Rhynchosia acuminatissima","National Center for Biotechnology Information",0.988,2,TRUE
"Rhynchosia adenodes",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia adenodes","Rhynchosia adenodes","Wikispecies",0.988,2,TRUE
"Rhynchosia albissima",1,0,0,7.39e+12,-14.21489105,14.21489105,0,0,"Rhynchosia albissima","Rhynchosia albissima","Wikispecies",0.988,2,TRUE
"Rhynchosia angulosa",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia angulosa","Rhynchosia angulosa","Wikispecies",0.988,2,TRUE
"Rhynchosia aurea",1,0,0,2.67e+12,18.24665019,18.24665019,0,2,"Rhynchosia aurea","Rhynchosia aurea","Wikispecies",0.988,2,TRUE
"Rhynchosia buchananii",1,0,0,4.37e+12,-9.1294668,9.1294668,0,0,"Rhynchosia buchananii","Rhynchosia buchananii","Wikispecies",0.988,2,TRUE
"Rhynchosia capensis",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia capensis","Rhynchosia capensis","Wikispecies",0.988,2,TRUE
"Rhynchosia caribaea",1,0,0,4.09e+12,-23.41442485,23.41442485,0,0,"Rhynchosia caribaea","Rhynchosia caribaea","Wikispecies",0.988,2,TRUE
"Rhynchosia ciliata",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia ciliata","Rhynchosia ciliata","Wikispecies",0.988,2,TRUE
"Rhynchosia clivorum",1,0,0,7.22e+12,-19.70918072,19.70918072,0,0,"Rhynchosia clivorum","Rhynchosia clivorum","Wikispecies",0.988,2,TRUE
"Rhynchosia confusa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia confusa","Rhynchosia confusa","Wikispecies",0.988,2,TRUE
"Rhynchosia cooperi",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia cooperi","Rhynchosia cooperi","Wikispecies",0.988,2,TRUE
"Rhynchosia densiflora",1,0,0,2.06e+13,6.4586091,6.4586091,0,0,"Rhynchosia densiflora","Rhynchosia densiflora","Wikispecies",0.988,2,TRUE
"Rhynchosia divaricata",1,0,0,5.31e+12,-8.62899687,8.62899687,0,0,"Rhynchosia divaricata","Rhynchosia divaricata","Wikispecies",0.988,2,TRUE
"Rhynchosia diversifolia",1,0,0,NA,NA,NA,0,0,"Rhynchosia diversifolia","Rhynchosia diversifolia","Wikispecies",0.988,2,TRUE
"Rhynchosia fleckii",1,0,0,1.38e+12,-22.213186,22.213186,0,0,"Rhynchosia fleckii","Rhynchosia fleckii","Wikispecies",0.988,2,TRUE
"Rhynchosia goetzei",1,0,0,6.61e+12,-9.2820366,9.2820366,0,0,"Rhynchosia goetzei","Rhynchosia goetzei","Wikispecies",0.988,2,TRUE
"Rhynchosia harveyi",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia harveyi","Rhynchosia harveyi","Wikispecies",0.988,2,TRUE
"Rhynchosia himalensis",1,0,0,4.23e+12,27.22366074,27.22366074,0,0,"Rhynchosia himalensis","Rhynchosia himalensis","Wikispecies",0.988,2,TRUE
"Rhynchosia hirsuta",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia hirsuta","Rhynchosia hirsuta","Wikispecies",0.988,2,TRUE
"Rhynchosia holosericea",1,0,0,4.44e+12,-23.50241383,23.50241383,0,0,"Rhynchosia holosericea","Rhynchosia holosericea","Wikispecies",0.988,2,TRUE
"Rhynchosia holstii",1,0,0,4.48e+12,-10.96575831,10.96575831,0,0,"Rhynchosia holstii","Rhynchosia holstii","Wikispecies",0.988,2,TRUE
"Rhynchosia insignis",1,0,0,6.56e+12,-9.33357325,9.33357325,0,0,"Rhynchosia insignis","Rhynchosia insignis","Wikispecies",0.988,2,TRUE
"Rhynchosia jacottetii",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia jacottetii","Rhynchosia jacottetii","Encyclopedia of Life",0.988,2,TRUE
"Rhynchosia komatiensis",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia komatiensis","Rhynchosia komatiensis","Wikispecies",0.988,2,TRUE
"Rhynchosia luteola",1,0,0,7.52e+12,0.15579399,0.15579399,0,0,"Rhynchosia luteola","Rhynchosia luteola","Wikispecies",0.988,2,TRUE
"Rhynchosia minima",1,1,16858731371,5.91e+13,9.98521864,9.98521864,0,3,"Rhynchosia minima","Rhynchosia minima","Wikispecies",0.988,2,TRUE
"Rhynchosia monophylla",1,0,0,4.77e+12,-21.12691542,21.12691542,0,0,"Rhynchosia monophylla","Rhynchosia monophylla","Wikispecies",0.988,2,TRUE
"Rhynchosia namaensis",1,0,0,8.05e+11,-22.23553957,22.23553957,0,0,"Rhynchosia namaensis","Rhynchosia namaensis","Wikispecies",0.988,2,TRUE
"Rhynchosia nervosa",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia nervosa","Rhynchosia nervosa","Wikispecies",0.988,2,TRUE
"Rhynchosia nitens",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia nitens","Rhynchosia nitens","Wikispecies",0.988,2,TRUE
"Rhynchosia nyasica",1,0,0,1.53e+13,8.719725,8.719725,0,0,"Rhynchosia nyasica","Rhynchosia nyasica","Wikispecies",0.988,2,TRUE
"Rhynchosia pentheri",1,0,0,3.27e+12,-24.74355944,24.74355944,0,0,"Rhynchosia pentheri","Rhynchosia pentheri","Wikispecies",0.988,2,TRUE
"Rhynchosia phaseoloides",1,0,0,1.1e+13,9.18627475,9.18627475,0,0,"Rhynchosia phaseoloides","Rhynchosia phaseoloides","Wikispecies",0.988,2,TRUE
"Rhynchosia procurrens",1,0,0,1.31e+13,9.10173302,9.10173302,0,0,"Rhynchosia procurrens","Rhynchosia procurrens","Wikispecies",0.988,2,TRUE
"Rhynchosia pseudo-cajan",1,0,0,1.48e+12,29.24782946,29.24782946,0,0,"Rhynchosia pseudo-cajan","Rhynchosia pseudo-cajan","Encyclopedia of Life",0.988,2,TRUE
"Rhynchosia pulverulenta",1,0,0,1.2e+13,16.5274322,16.5274322,0,0,"Rhynchosia pulverulenta","Rhynchosia pulverulenta","Wikispecies",0.988,2,TRUE
"Rhynchosia pyramidalis",1,0,0,5.46e+11,17.12796947,17.12796947,0,0,"Rhynchosia pyramidalis","Rhynchosia pyramidalis","Wikispecies",0.988,2,TRUE
"Rhynchosia reniformis",1,0,0,1.57e+12,32.0047653,32.0047653,0,0,"Rhynchosia reniformis","Rhynchosia reniformis","Wikispecies",0.988,2,TRUE
"Rhynchosia reptabunda",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia reptabunda","Rhynchosia reptabunda","Wikispecies",0.988,2,TRUE
"Rhynchosia resinosa",1,0,0,1.41e+13,-1.61079269,1.61079269,0,0,"Rhynchosia resinosa","Rhynchosia resinosa","Wikispecies",0.988,2,TRUE
"Rhynchosia reticulata",1,0,0,1.28e+11,12.839712,12.839712,0,0,"Rhynchosia reticulata","Rhynchosia reticulata","Wikispecies",0.988,2,TRUE
"Rhynchosia rothii",1,0,0,7.07e+12,13.63939699,13.63939699,0,0,"Rhynchosia rothii","Rhynchosia rothii","Wikispecies",0.988,2,TRUE
"Rhynchosia rufescens",1,0,0,8.77e+12,13.14816254,13.14816254,0,3,"Rhynchosia rufescens","Rhynchosia rufescens","Wikispecies",0.988,2,TRUE
"Rhynchosia schimperi",1,0,0,5.44e+12,25.58216052,25.58216052,0,0,"Rhynchosia schimperi","Rhynchosia schimperi","Wikispecies",0.988,2,TRUE
"Rhynchosia senna",1,0,0,NA,NA,NA,0,0,"Rhynchosia senna","Rhynchosia senna","Wikispecies",0.988,2,TRUE
"Rhynchosia sordida",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia sordida","Rhynchosia sordida","Wikispecies",0.988,2,TRUE
"Rhynchosia stipata",1,0,0,3.9e+11,-19.00000691,19.00000691,0,0,"Rhynchosia stipata","Rhynchosia stipata","Wikispecies",0.988,2,TRUE
"Rhynchosia suaveolens",1,0,0,4.02e+12,15.66829369,15.66829369,0,0,"Rhynchosia suaveolens","Rhynchosia suaveolens","Wikispecies",0.988,2,TRUE
"Rhynchosia sublobata",1,1,2055545262,2.08e+13,-11.82461951,11.82461951,0,0,"Rhynchosia sublobata","Rhynchosia sublobata","Wikispecies",0.988,2,TRUE
"Rhynchosia thorncroftii",1,0,0,2.69e+12,-26.02431623,26.02431623,0,0,"Rhynchosia thorncroftii","Rhynchosia thorncroftii","Wikispecies",0.988,2,TRUE
"Rhynchosia tomentosa",1,0,0,1.37e+12,33.88079135,33.88079135,0,0,"Rhynchosia tomentosa","Rhynchosia tomentosa","Wikispecies",0.988,2,TRUE
"Rhynchosia totta",1,0,0,1.57e+13,-12.58101954,12.58101954,0,0,"Rhynchosia totta","Rhynchosia totta","Wikispecies",0.988,2,TRUE
"Rhynchosia tricuspidata",1,0,0,3.13e+12,-3.09638864,3.09638864,0,0,"Rhynchosia tricuspidata","Rhynchosia tricuspidata","Wikispecies",0.988,2,TRUE
"Rhynchosia velutina",1,0,0,6.41e+12,0.16063249,0.16063249,0,0,"Rhynchosia velutina","Rhynchosia velutina","Wikispecies",0.988,2,TRUE
"Rhynchosia villosa",1,0,0,2.67e+12,-25.48651667,25.48651667,0,0,"Rhynchosia villosa","Rhynchosia villosa","Wikispecies",0.988,2,TRUE
"Rhynchosia volubilis",1,1,2055545262,1.17e+12,26.4051649,26.4051649,0,1,"Rhynchosia volubilis","Rhynchosia volubilis","Wikispecies",0.988,2,TRUE
"Riedeliella graciliflora",1,0,0,NA,NA,NA,0.123931624,0,"Riedeliella graciliflora","Riedeliella graciliflora","Wikispecies",0.988,2,TRUE
"Robinia hispida",1,11,6.75e+12,2.46e+12,34.64423126,34.64423126,0,1,"Robinia hispida","Robinia hispida","Wikispecies",0.988,2,TRUE
"Robinia pseudoacacia",1,26,3.76e+13,2.07e+13,49.0674765,49.0674765,0,8,"Robinia pseudoacacia","Robinia pseudoacacia","Wikispecies",0.988,2,TRUE
"Robinia viscosa",1,9,7.89e+12,1.39e+12,39.98053909,39.98053909,0,1,"Robinia viscosa","Robinia viscosa","Wikispecies",0.988,2,TRUE
"Robynsiophyton vanderystii",1,0,0,4.32e+12,-7.48769106,7.48769106,1,0,"Robynsiophyton vanderystii","Robynsiophyton vanderystii","Wikispecies",0.988,2,TRUE
"Rothia hirsuta",1,0,0,1.71e+13,-10.13167919,10.13167919,1,0,"Rothia hirsuta","Rothia hirsuta","Wikispecies",0.988,2,TRUE
"Rothia indica",1,0,0,1.18e+13,11.95732425,11.95732425,0,3,"Rothia indica","Rothia indica","Wikispecies",0.988,2,TRUE
"Samanea inopinata",1,0,0,1.46e+12,-6.45674118,6.45674118,0,0,"Samanea inopinata","Samanea inopinata","Wikispecies",0.988,2,TRUE
"Saraca asoca",0,5,3.32e+12,4.63e+12,11.09932587,11.09932587,0,5,"Saraca asoca","Saraca asoca","Wikispecies",0.988,2,TRUE
"Schizolobium parahyba",0,10,1.1e+13,9.85e+12,3.499745,3.499745,0,2,"Schizolobium parahyba","Schizolobium parahyba","Wikispecies",0.988,2,TRUE
"Schleinitzia fosbergii",1,0,0,578666366.9,13.44403107,13.44403107,0,0,"Schleinitzia fosbergii","Schleinitzia fosbergii","Wikispecies",0.988,2,TRUE
"Schleinitzia insularum",1,0,0,54007016320,-18.87628866,18.87628866,0,1,"Schleinitzia insularum","Schleinitzia insularum","Wikispecies",0.988,2,TRUE
"Schotia brachypetala",0,5,4.53e+12,3.86e+12,-21.72947512,21.72947512,0,4,"Schotia brachypetala","Schotia brachypetala","Wikispecies",0.988,2,TRUE
"Schotia capitata",0,0,0,3.86e+12,-21.72947512,21.72947512,0,0,"Schotia capitata","Schotia capitata","Wikispecies",0.988,2,TRUE
"Schotia latifolia",0,1,7521101648,2.67e+12,-25.48651667,25.48651667,0,3,"Schotia latifolia","Schotia latifolia","Wikispecies",0.988,2,TRUE
"Sclerolobium albiflorum",1,0,0,2.29e+11,4.05272102,4.05272102,0,0,"Sclerolobium albiflorum","Sclerolobium albiflorum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium aureum",1,0,0,4.35e+12,-10.73627984,10.73627984,0,0,"Sclerolobium aureum","Sclerolobium aureum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium chrysophyllum",1,0,0,4.48e+12,-5.27743612,5.27743612,0,0,"Sclerolobium chrysophyllum","Sclerolobium chrysophyllum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium densiflorum",1,0,0,7.14e+11,-11.49583391,11.49583391,0,0,"Sclerolobium densiflorum","Sclerolobium densiflorum","Freebase",0.988,2,TRUE
"Sclerolobium eriopetalum",1,0,0,1.57e+12,-4.18918209,4.18918209,0,0,"Sclerolobium eriopetalum","Sclerolobium eriopetalum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium hypoleucum",1,0,0,2.8e+12,-4.11243055,4.11243055,0,0,"Sclerolobium hypoleucum","Sclerolobium hypoleucum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium melanocarpum",1,0,0,2.8e+12,-4.11243055,4.11243055,0,0,"Sclerolobium melanocarpum","Sclerolobium melanocarpum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium melinonii",1,0,0,1.66e+12,-1.22081124,1.22081124,0,0,"Sclerolobium melinonii","Sclerolobium melinonii","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium odoratissimum",0,0,0,2.48e+12,1.46481757,1.46481757,0,0,"Sclerolobium odoratissimum","Sclerolobium odoratissimum","Encyclopedia of Life",0.988,2,TRUE
"Sclerolobium pilgerianum",1,0,0,43936063405,-22.19033651,22.19033651,0,0,"Sclerolobium pilgerianum","Sclerolobium pilgerianum","Freebase",0.988,2,TRUE
"Sclerolobium rugosum",1,0,0,2.09e+12,-14.39618755,14.39618755,0,0,"Sclerolobium rugosum","Sclerolobium rugosum","Encyclopedia of Life",0.988,2,TRUE
"Scorodophloeus zenkeri",0,0,0,4.29e+12,-1.38545019,1.38545019,0,0,"Scorodophloeus zenkeri","Scorodophloeus zenkeri","Wikispecies",0.988,2,TRUE
"Scorpiurus muricatus",1,2,2.68e+11,1.56e+13,33.31893815,33.31893815,1,1,"Scorpiurus muricatus","Scorpiurus muricatus","Wikispecies",0.988,2,TRUE
"Scorpiurus vermiculatus",1,0,0,3.88e+12,36.32467272,36.32467272,1,0,"Scorpiurus vermiculatus","Scorpiurus vermiculatus","Wikispecies",0.988,2,TRUE
"Securigera cretica",1,1,7.94e+12,2.09e+12,40.52490678,40.52490678,0,3,"Securigera cretica","Securigera cretica","Wikispecies",0.988,2,TRUE
"Securigera orientalis",1,0,0,7.25e+12,44.57334076,44.57334076,0,2,"Securigera orientalis","Securigera orientalis","Wikispecies",0.988,2,TRUE
"Securigera securidaca",1,4,9.75e+12,5.56e+12,38.73265964,38.73265964,1,3,"Securigera securidaca","Securigera securidaca","Wikispecies",0.988,2,TRUE
"Securigera varia",1,15,2.99e+13,1.83e+13,46.56016777,46.56016777,0,5,"Securigera varia","Securigera varia","Wikispecies",0.988,2,TRUE
"Senna aculeata",0,0,0,NA,NA,NA,0.027777778,0,"Senna aculeata","Senna aculeata","Wikispecies",0.988,2,TRUE
"Senna alexandrina",0,9,2.02e+12,1.91e+13,19.6454854,19.6454854,0,1,"Senna alexandrina","Senna alexandrina","Wikispecies",0.988,2,TRUE
"Senna aphylla",1,0,0,NA,NA,NA,0.027777778,0,"Senna aphylla","Senna aphylla","Wikispecies",0.988,2,TRUE
"Senna appendiculata",0,0,0,NA,NA,NA,0,0,"Senna appendiculata","Senna appendiculata","Wikispecies",0.988,2,TRUE
